word,pos
អនង្គណ,គុ.
អនញ្ញ,គុ.
អនត្តលក្ខណ,ន.
អនត្តសញ្ញា,ន.
អនត្តា,គុ.
អនត្ថ,គុ.
អនន្ត,គុ.
អនន្តរ,គុ.
អនន្តរិយកម្ម,ន.
អនភិសិត្តរាជ,ន.
អនរិយ,គុ.
អនវតប្តៈ,ន.
អនវទ្យ,គុ.
អនវ៉ន,កិ.
អនស្ចារ្យ,គុ.
អនាកុល,គុ.
អនាគត,ន.
អនាគម,ន.
អនាគាមី,ន.
អនាគារ,ន.
អនាគារិយ,ន.
អនាចារ,ន.
អនាតុរភាព,ន.
អនាត្ម័ន,គុ.
អនាថ,គុ.
អនាថបិណ្ឌិក,ន.
អនាថា,គុ.
អនាទរ,ន.
អនាទិភាព,ន.
អនាធិបតេយ្យ,ន.
អនាបត្តិ,ន.
អនាមយ,ន.
អនាមរូប,គុ.
អនាមិក,គុ.
អនាយ៌,ម.
អនាល័យ,ន.
អនាវាស,ន.
អនាសវៈ,គុ.
អនិច្ច,គុ.
អនិច្ចំ,គុ.
អនិច្ចា,គុ.
អនិដ្ឋារម្មណ៍,ន.
អនិទ្រា,ន.
អនិមន្តន៍,ន.
អនិមិត្ត,គុ.
អនិយត,គុ.
អនិយម,គុ.
អនិល,ន.
អនិស្សយមុត្តក,ន.
អនិស្សយមុត្តិកា,ម.
អនិស្សរ,គុ.
អនីកទស្សន៍,ន.
អនីកលក្ខណៈ,ន.
អនុត្តរ,គុ.
អនុបការ,គុ.
អនុបចារ,គុ.
អនុបត្ថម្ភ,គុ.
អនុបត្ថម្ភក,គុ.
អនុបទេស,គុ.
អនុបទ្រព,គុ.
អនុបធិ,គុ.
អនុបភោគ,គុ.
អនុបមា,គុ.
អនុបមេយ្យ,គុ.
អនុបវាទ,គុ.
អនុបវាទិន,ម.
អនុបវាទី,ន.
អនុបសគ្គ,គុ.
អនុបសម្បន្ន,គុ.
អនុបាទិន្នក,គុ.
អនុបាទិសេសនិព្វាន,ន.
អនុប្រការ,ន.
អនុប្រយោគ,ន.
អនុពាល,គុ.
អនុភាព,ន.
អនុមាត្រា,ន.
អនុវាត,ន.
អនុសារ,ន.
អនុស្វារ,ន.
អនុស្សាវនក,ម.
អនុស្សាវនា,ន.
អនុស្សាវរីយ,ន.
អនេក,គុ.
អនេកត្ថសំខ្យា,ន.
អនេសនៈ,ន.
អនោកាស,គុ.
អនោតត្ត,ន.
អនោម,គុ.
អនោមទស្សី,ន.
អនោសជ្ជភាព,ន.
អន្ត,គុ.
អន្តៈ,ន.
អន្តគុណ,ន.
អន្តយ,កិ.
អន្តរ,ន.
អន្ដរ !,ឧ.
អន្តរដ្ឋកា,ន.
អន្តរត្ថវាចក,ន.
អន្ដរធាន,ន.
អន្តរវាសក,ន.
អន្តរា,និ.
អន្តរាគមន៍,ន.
អន្តរាយ,ន.
អន្តរាយិកធម៌,ន.
អន្តរីក្ស,ន.
អន្តរីប,ន.
អន្តលិក្ខ,ម.
អន្តសយ្យា,ន.
អន្តាក់អន្តិច,កិ.
អន្តាយ,គុ.
អន្តិតអន្តូង,កិ.
អន្តិម,គុ.
អន្តឺត,គុ.
អន្តឺរ៉ឺរ៉ឺត,ឧ.
អន្តុយ,កិ.
អន្តុល,កិ.
អន្តេ,និ.
អន្តេបអន្តាប,គុ.
អន្តេវាសិក,ន.
អន្តែងអន្តៃ,កិ.
អន្តោ,និ.
អន្ត្រត,កិ.
អន្ត្រាក់,កិ.
អន្ត្រឹក,កិ.
អន្ត្រុក,កិ.
អន្ត្រើក,កិ.
អន្ត្រោក,កិ.
អន្ថម,កិ.
អន្ថឺម,កិ.
អន្ថោចៗ,កិ.
អន្ទង,កិ.
អន្ទង់,ន.
អន្ទង់បារ,ន.
អន្ទង់រុក,ន.
អន្ទង់វិត,ន.
អន្ទង់អាំង,គុ.
អន្ទាក់,ន.
អន្ទាក់ខ្លា,ន.
អន្ទិកា,ន.
អន្ទិល,ម.
អន្ទឺរឺរឺត,ឧ.
អន្ទុ,ន.
អន្ទើត,កិ.
អន្ទោក,ន.
អន្ទោកអន្ទោល,កិ.
អន្ទោល,កិ.
អន្ទាំស្លា,ន.
អន្ទះសា,កិ.
អន្ទះអន្ទែង,កិ.
អន្ទ្រក់,កិ.
អន្ទ្រត,កិ.
អន្ទ្រាក,កិ.
អន្ទ្រាម,កិ.
អន្ទ្រឺត,ឧ.
អន្ទ្រុក,កិ.
អន្ទ្រូត,កិ.
អន្ទ្រើតៗ,កិ.
អន្ទ្រើម,កិ.
អន្ធ,គុ.
អន្ធិកា,ន.
អន្ធិល,គុ.
អន្ទួម,កិ.
អន្ន,ន.
អន្យតិរ្ថិយ,ន.
អន្យបទ,ម.
អន្លក់,ន.
អន្លង,គុ.
អន្លង់,ន.
អន្លាយ,គុ.
អន្លីង,ន.
អន្លឹប,ន.
អន្លូង,ន.
អន្លូងក្បាលស្វា,ន.
អន្លូញ,ន.
អន្លើ,ន.
អន្លៃ,ប.
អន្វក្ខរៈ,ន.
អន្វយវាចក,ន.
អន្វេស,ន.
អន្សម,ន.
អប,កិ.
អប់,កិ.
អប,និ.
អបចាយន,ន.
អបចាយិត,គុ.
អបណ្ណកប្បដិបទា,ន.
អបមារ,ន.
អបរកាល,ន.
អបរគោយាន,ន.
អបរណ្ណជាតិ,ន.
អបរភាគ,ន.
អបរលោក,ន.
អបរសម័យ,ន.
អបរាជ័យ,ន.
អបរាជិត,គុ.
អបរាធ,ន.
អបរិមាណ,គុ.
អបរិយោសាន,គុ.
អបរូប,គុ.
អប់រំ,កិ.
អបលាភ,គុ.
អបលោក,កិ.
អបលោកន,ន.
អបលោភ,គុ.
អបវាទ,ន.
អបហារ,ន.
អបហាស,ន.
អបាករណ៍,ន.
អបាចី,ន.
អបាទក,ន.
អបាយ,ន.
អបុញ្ញលាភ,ន.
អបុញ្ញាភិ សង្ខារ,ន.
អបុត្តក,គុ.
អបុនប្បុនក្កម្ម,ន.
អបេក្ខា,ន.
អបេតវិញ្ញាណ,គុ.
អបោគណ្ឌ,គុ.
អប្ប,គុ.
អប្បការ,គុ.
អប្បច្ចយភាព,ន.
អប្បដិ,និ.
អប្បនា,ន.
អប្បមាណ,គុ.
អប្បមាទ,ន.
អប្បមាទ --,ម.
អប្បមេយ្យ,គុ.
អប្បសាន្ត,គុ.
អប្បិច្ឆ,គុ.
អប្បិច្ឆា,ន.
អប្បិយ,គុ.
អប្បេសក្ខ,គុ.
អប្បោទក,គុ.
អប្ផោដនសព្ទ,ន.
អប្រការ,ម.
អប្រមាណ,ម.
អប្រមាថ,ន.
អប្សរ,ន.
អប្សរា,ម.
អផលព្រឹក្ស,ន.
អផាសុ,ន.
អផាសុក,ន.
អផ្ទក់,ន.
អផ្ទង់,ន.
អផ្ទាញ,ន.
អផ្សុក,កិ.
អព័ទ្ធ,ន.
អពទ្ធសីមា,ន.
អពពៈ,ប.
អពមង្គល,ន.
អពយព,ន.
អពល,គុ.
អពុទ្ធិ,ន.
អ័ព្ទ,ន.
អព្វុទ,ប.
អញ្វេហារិក,គុ.
អព្ភ,ន.
អព្ភក្ខាន,ន.
អព្ភន្តរ,ន.
អញ្ភន,ន.
អញ្ភស,ន.
អព្ភូត,គុ.
អព្ភោកាស,ម.
អព្ភោកាសិក,គុ.
អព្យត្ត,គុ.
អព្យយៈ,ន.
អព្យយីភាព,ន.
អព្យាកត ,គុ.
អព្យាបាទ,ន.
អព្រហ្មចរិយ,ន.
អព្រហ្មចារី,ន.
អភ័ព្វ,គុ.
អភ័យ,ន.
អភាព ,ន.
អភិ,និ.
អភិជ្ឈា,ន.
អភិញ្ញា,ន.
អភិញ្ញាណ,ន.
អភិណ្ហ,និ.
អភិទោស,ន.
អភិទ្រោះ,ន.
អភិធជមហារដ្ឋគុរុ,ន.
អភិធម្ម ,ន.
អភិធាន,ន.
អភិនិវេស,ន.
អភិនិស្ក្រមណ៍,ន.
អភិនីហារ,ន.
អភិនេស្ក្រម៍,ន.
អភិនេស្ក្រមណ៍,ម.
អភិបាល,ន.
អភិប្រណិប័ត,កិ.
អភិប្រណិប័តន៍ ,ន.
អភិប្រាយ,ន.
អភិមង្គល,ន.
អភិរដ្ឋមន្ត្រី,ន.
អភិរម,កិ.
អភិរាជ,ន.
អភិរាម,គុ.
អភិរាស្ត្រមន្ត្រី,ម.
អភិរូហ៍,ន.
អភិរំ,ម.
អភិលក្ខិតកាល,ន.
អភិវឌ្ឍ,កិ.
អភិវន្ទ,កិ.
អភិវន្ទន៍,ន.
អភិសម័យ,ន.
អភិសមាចារ,ន.
អភិសម្ពោធិ,ន.
អភិសិត្តរាជ,ន.
អភិសេក,ន.
អភិសោធ,កិ.
អភិសោធន៍,ន.
អភូត,គុ.
អភេជ្ជរូប,គុ.
អភេទ,គុ.
អភ្យាគត,ន.
អភ្យាគម,ន.
អភ្យាគមនាគមន៍,ន.
អ័ភ្រ,ម.
អភ្រំសៈ,ន.
អម,កិ.
អមគម,កិ.
អមគាង,ន.
អមច្ចា,ន.
អមត,គុ.
អមត្តញ្ញុតា,ន.
អមត្តញ្ញូ,ន.
អមនុស្ស,ន.
អមរ,ន.
អមរាវិក្ខេប,ន.
អមាត្យ,ន.
អមាវសី,ន.
អមិត ,គុ.
អមិតាភៈ,ន.
អមិត្ត,ន.
អមូល,គុ.
អមោក្ស,ន.
អមោឃ,គុ.
អមោហៈ,ន.
អម្ចត់,ព.
អម្ចាស់,ព.
អម្នេញ,ព.
អម្បាញ់មិញ,និ.
អម្បាយ,និ.
អម្បាល,និ.
អម្បូរ,ន.
អម្បោស,ន.
អម្ព,ន.
អម្ពកា,ន.
អម្ពរ,ន.
អម្ពា,ន.
អម្ពាលា,ន.
អម្ពិល,គុ.
អម្ពិលទឹក,ន.
អម្ពិលប្រក់ផ្លែ,ន.
អម្ពុ,ន.
អម្ពុះ,ន.
អម្ភ័ស,ន.
អម្ភោជិនី,ន.
អម្ភោទ,ន.
អម្ភោធិ,ន.
អម្មា,ន.
អម្រ,ប.
អម្រស់,ន.
អម្រាម,ព.
អយនកាល,ន.
អយស្កាន្ត,ន.
អយស្ការ,ន.
អយស្ម័យ,ន.
អយុត្ត,គុ.
អយុត្តិធម៌,ន.
អយុទ្ធ,គុ.
អយុធ្យា,ន.
អយោ,ន.
អយោគី,ន.
អយោធ,ន.
អយោធ្យា,ម.
អយោនិសោមនសិការ,ន.
អយ្យ,ន.
អយ្យក,ន.
អយ្យិកា,ន.
អរ,កិ.
អរក្ខកម្ម,ន.
អរជុន,គុ.
អរញ្ញ,ន.
អរញ្ញិក,ម.
អរណី,ន.
អរណ្យ,ម.
អរពិន្ទ,ន.
អរសភាព,ន.
អរសរូប,គុ.
អរហត្ត,ន.
អរហទ្ធជ,ន.
អរហន្ត,ន.
អរហំ,ន.
អរាគ,គុ.
អរាជក,គុ.
អរិ,ន.
អរិយ,គុ.
អរិយក,ន.
អរុណ,ន.
អរូប,គុ.
អរេ ! ,និ.
អរោគ,គុ.
អឃ៌,គុ.
អជ៌ុន,ម.
អថ៌,ន.
អលក្ខី,គុ.
អលង្កត,គុ.
អលង្ករណ៍,ន.
អលង្ការ,ន.
អលជ្ជាភាព,ន.
អលជ្ជិតា,ន.
អលជ្ជី,គុ.
អលសភាព,ន.
អល់អែក,កិ.
អលាភ,ន.
អលាភោ,ន.
អលិង្គ,គុ.
អលោភ,ន.
អលោភោ,គុ.
អល្លោ !,ឧ.
អវកដ,គុ.
អវកុដារ,គុ.
អវគមន៍,ន.
អវគ្គ,គុ.
អវគ្រហៈ,ន.
អវគ្រោះ,ន.
អវចរ,ន.
អវជ័យ,ន.
អវជាត,គុ.
អវជ្ឈាន,ន.
អវតារ,ន.
អវទាន,ន.
អវធាន,ន.
អវន្ទីយ,គុ.
អវមាន,ន.
អវយវៈ,ន.
អវរុទ្ធ,គុ.
អវលោកនៈ,ន.
អវលោកិតេស្វរ,ន.
អវលោកេស្វរ,ន.
អវសរ,ន.
អវសាន,ន.
អវសាន --,ម.
អវសិដ្ឋ,គុ.
អវសេក,ន.
អវសេស,គុ.
អវស្រ័យ,ន.
អវហារ,ន.
អវាចី,ន.
អវាដ,ន.
អវាសែ,ម.
អវិជ្ជន្ធការ,ន.
អវិជ្ជមាន,គុ.
អវិជ្ជា,ន.
អវិញ្ញាណក,គុ.
អវិញ្ញូ,គុ.
អវិទ្យា,ម.
អវិន័យ,គុ.
អវិរុទ្ធ,គុ.
អវិរូឡ្ហ,គុ.
អវិរោធ,ន.
អវិរោធនៈ,ន.
អវិសារទ,គុ.
អវិស្សាសិក,គុ.
អវិហា,ន.
អវិហិង្សា,ន.
អវីចី,ន.
អវីតិក្កម,ន.
អស់,កិ.
អសង្ខតធម៌,ន.
អសង្ខេយ្យ,គុ.
អសង្ហារិមៈ,គុ.
អសញ្ញកម្ម,ន.
អសញ្ញី,គុ.
អសត្យ,គុ.
អសទិស,គុ.
អសទិសទាន,ន.
អសទ្ធម្ម,ន.
អសនី,ន.
អសន្តិសុខ,ន.
អសប្បុរស,ន.
អសប្បុរិស,ន.
អសម្ភិន្ន,កិ.
អស់អញ,កិ.
អសាកល្យត្ថវាចក,ន.
អសាធារណៈ,គុ.
អសាធុ,គុ.
អសារ,គុ.
អសិរី,គុ.
អសីតិសាវក,ន.
អសីត្យានុព្យញ្ជនៈ,ន.
អសុចិ,គុ.
អសុទ្ធិ,ន.
អសុន្ទរ,គុ.
អសុភ,គុ.
អសុរ,ន.
អសុរិន្ទ,ន.
អសុរោះ,គុ.
អសេក្ខៈ,ន.
អសេរី,ន.
អសោក,គុ.
អសោច,គុ.
អសំហារិមៈ,ម.
អស្ចារ្យ,គុ.
អស្តង្គត,កិ.
អស្តង្គមន៍,ន.
អស្តា,ប.
អស្មិមានះ,ន.
អស្វ,ន.
អស្វត្ថព្រឹក្ស,ម.
អស្វយុជ,ន.
អស្វាមិក,ម.
អស្វាមិកា,ម.
អស្វិន,ន.
អស្សត្ថព្រឹក្ស,ន.
អស្សយុជ,ម.
អស្សាមិក,គុ.
អស្សាមិកា,គុ.
អស្សាសៈ,ន.
អស្សាសប្បស្សាសៈ,ន.
អស្សុ,ន.
អស្សុជ,ម.
អស្សុត,គុ.
អហង្ការ,ន.
អហង្ការិន,គុ.
អហង្ការិនី,ម.
អហហៈ,ប.
អហិ,ន.
អហិង្សា ,ន.
អហិត,គុ.
អហិម,គុ.
អហិរិក,គុ.
អហេតុក,គុ.
អហោ,និ.
អហោរត្ត,ន.
អហោសិកម្ម,ន.
អា,បុ.
អា !,និ.
អាក់,កិ.
អាកង្ខា,ន.
អាកប្ប,ន.
អាករ,ន.
អាការ,ន.
អាការសាហាវ,ន.
អាកាស,ន.
អាកិណ្ណ,គុ.
អាកូល,គុ.
អាកោ,ន.
អាកោដ,កិ.
អាក្រក់,គុ.
អាក្រម,ន.
អាក្រាត,គុ.
អាក្រីឌ,ន.
អាក្រោធ,កិ.
អាក្រោធន,ន.
អាក្រោស,ន.
អាខ្យា,ន.
អាខ្យាត,គុ.
អាខ្យាន,ន.
អាគតដ្ឋាន,ន.
អាគតសញ្ញា,ន.
អាគន្តុ,ន.
អាគន្តុក,ន.
អាគន្តុក --,ម.
អាគម,ន.
អាគារ,ន.
អាគារិក,ន.
អាគារិយ,ម.
អាគ្នេយ៍,គុ.
អាឃាត,ន.
អាឃាតនៈ,ន.
អាឃោសន,ន.
អាង,កិ.
អាងខ្នាង,កិ.
អាច,កិ.
អាចក្តី,បុ.
អាចម,ន.
អាចម៍,ន.
អាចម៍កន្លង់,ន.
អាចម៍កុក,ន.
អាចម៍ក្រចក,ន.
អាចម៍ក្រពើ,ន.
អាចម៍គោ,ន.
អាចម៍ច្រមុះ,ន.
អាចម៍ឆ្កែ,ន.
អាចម៍ឆ្មា,ន.
អាចម៍ឆ្ពឹស,ន.
អាចម៍ដី,ន.
អាចម៍ដែក,ន.
អាចម៍ដំរី,ន.
អាចម៍ត្រចៀក,ន.
អាចម៍ធ្មេញ,ន.
អាចមន,ន.
អាចម៍បន្ទោះ,ន.
អាចម៍បំណះ,ន.
អាចម៍ផ្កាយ,ន.
អាចម៍ផ្ចិត,ន.
អាចម៍មាន់,ន.
អាចម៍រមាំង,ន.
អាចម៍រុយ,ន.
អាចម៍ល័ក្ត,ន.
អាចម៍សត្វ,ន.
អាចម៍សេះ,ន.
អាចម៍អណ្ដើក,ន.
អាចយ,ន.
អាចរិយ,ន.
អាចារ,ន.
អាចារី,ន.
អាចារ្យ,ន.
អាចិណ្ណ,គុ.
អាចិណ្ណ --,ម.
អាជានីយ,ន.
អាជានេយ្យ,ន.
អាជានៃយ,ន.
អាជិ,ន.
អាជីព ,ន.
អាជីវក,ន.
អាជ្ជវៈ,ន.
អាជ្ញា,ន.
អាដានា,ន.
អាឌម្ពរ,ន.
អាឍ្យចរ,គុ.
អាណត្តិ,ន.
អាណា,ន.
អាណិកជន,ន.
អាណិត,កិ.
អាណោច,កិ.
អាត់,គុ.
អាត់តែ,និ.
អាតាបៈ,ន.
អាតាបី,ន.
អាតុរ,គុ.
អាត្ម,ន.
អាត្ម័ន,ន.
អាត្មា,ន.
អាត្មាធីន,ម.
អាត្មោបជីវិន,ន.
អាទរ,ន.
អាទិ,ន.
អាទិច្ច,ន.
អាទិដ្ឋសព្ទ,ន.
អាទិត្យ,ន.
អាទីនព ,ន.
អាទេស,ន.
អាទ្យ,គុ.
អាទ្យូន,គុ.
អាធ័ម,គុ.
អាធម្ម,គុ.
អាធារ,ន.
អាធិបតេយ្យ,ម.
